id,place_a_id,place_b_id,true_distance_km
FJ--QA,FJ,QA,14515.169665107484
FJ--RO,FJ,RO,16122.58307807116
FJ--RS,FJ,RS,16412.483669751342
FJ--RU,FJ,RU,14698.654341884276
FJ--RW,FJ,RW,15911.004243851237
FJ--SA,FJ,SA,14993.206576183224
FJ--SB,FJ,SB,2216.4878718088403
FJ--SE,FJ,SE,15161.365121374429
FJ--SG,FJ,SG,8434.22672283059
FJ--SN,FJ,SN,18292.51736528745
FJ--TH,FJ,TH,9249.359232089999
FJ--TN,FJ,TN,17642.73238852873
FJ--TO,FJ,TO,743.2222781259544
FJ--TR,FJ,TR,15929.245910545002
FJ--TZ,FJ,TZ,15125.289672800167
FJ--UA,FJ,UA,15437.65678215794
FJ--UG,FJ,UG,15807.394129463804
FJ--US,FJ,US,12497.831524726587
FJ--UY,FJ,UY,11791.686470700519
FJ--UZ,FJ,UZ,12906.122668128752
FJ--VN,FJ,VN,9022.601376117009
FJ--VU,FJ,VU,1073.474291070342
FJ--WS,FJ,WS,1153.03875381655
FJ--ZA,FJ,ZA,14189.452435443198
FJ--ZM,FJ,ZM,15070.435008319888
FJ--ZW,FJ,ZW,14675.375189922963
FR--GB,FR,GB,341.1497977927973
FR--GH,FR,GH,4807.153141334028
FR--GR,FR,GR,2101.148656258638
FR--GT,FR,GT,9004.513824984668
FR--HU,FR,HU,1252.1348247691294
FR--IE,FR,IE,778.9853995813953
FR--IN,FR,IN,6600.894573294016
FR--IQ,FR,IQ,3867.4391595648585
FR--IR,FR,IR,4222.557033015102
FR--IS,FR,IS,2236.7321904787145
FR--IT,FR,IT,1108.1927290162205
FR--JO,FR,JO,3372.570496284677
FR--JP,FR,JP,9737.965704971102
FR--KE,FR,KE,6470.452307387349
FR--KH,FR,KH,9951.617896368289
FR--KR,FR,KR,8989.261845586849
FR--KW,FR,KW,4413.163522939441
FR--LA,FR,LA,9249.317453122383
FR--LB,FR,LB,3199.1863959726516
FR--MA,FR,MA,1814.6775669616386
FR--MG,FR,MG,8738.697480381597
FR--MN,FR,MN,7068.777161299606
FR--MR,FR,MR,3792.418150933126
FR--MX,FR,MX,9207.427444723564
FR--MY,FR,MY,10429.064210826338
FR--MZ,FR,MZ,8816.82213901402
FR--NA,FR,NA,8046.988169690617
FR--NG,FR,NG,4437.067941067861
FR--NL,FR,NL,428.39172758992953
FR--NO,FR,NO,1343.5166138500856
FR--NP,FR,NP,7249.7337947759115
FR--NZ,FR,NZ,18980.580816307895
FR--OM,FR,OM,5618.963317979292
FR--PA,FR,PA,8668.857594448233
FR--PE,FR,PE,10245.869499110875
FR--PG,FR,PG,14556.786147355751
FR--PH,FR,PH,10757.705538010932
FR--PK,FR,PK,5940.239053946842
FR--PL,FR,PL,1370.8305434249735
FR--PT,FR,PT,1453.915618536448
FR--QA,FR,QA,4980.232064534718
FR--RO,FR,RO,1876.241728494663
FR--RS,FR,RS,1450.4592409322167
FR--RU,FR,RU,2494.0210488381886
FR--RW,FR,RW,6233.137160926508
FR--SA,FR,SA,4695.389253154605
FR--SB,FR,SB,15164.216467269052
FR--SE,FR,SE,1549.2891494547255
FR--SG,FR,SG,10742.404770656647
FR--SN,FR,SN,4197.9762876720815
FR--TH,FR,TH,9456.38937182292
FR--TN,FR,TN,1484.122123096788
FR--TO,FR,TO,16919.722023290924
FR--TR,FR,TR,2605.2100576102166
FR--TZ,FR,TZ,6910.826312650359
FR--UA,FR,UA,2030.3165458301612
FR--UG,FR,UG,6110.7656860333045
FR--US,FR,US,6177.576314828088
FR--UY,FR,UY,10931.267875909023
FR--UZ,FR,UZ,5164.715779199758
FR--VN,FR,VN,9212.23431863868
FR--VU,FR,VU,16328.169767885029
FR--WS,FR,WS,16082.131593032496
FR--ZA,FR,ZA,8652.154951764032
FR--ZM,FR,ZM,7567.922418911592
FR--ZW,FR,ZW,7914.6135259547655
GB--GH,GB,GH,5094.01108636096
GB--GR,GB,GR,2394.3235623248843
GB--GT,GB,GT,8777.735970488346
GB--HU,GB,HU,1455.1752406032624
GB--IE,GB,IE,464.19140687275564
GB--IN,GB,IN,6724.002102971842
GB--IQ,GB,IQ,4096.27892670484
GB--IR,GB,IR,4408.690321344826
GB--IS,GB,IS,1895.7451676123248
GB--IT,GB,IT,1434.2026285343118
GB--JO,GB,JO,3644.2477979021523
GB--JP,GB,JP,9584.855356731166
GB--KE,GB,KE,6804.487905463708
GB--KH,GB,KH,10027.21231478158
GB--KR,GB,KR,8880.920559408663
GB--KW,GB,KW,4647.871479797295
GB--LA,GB,LA,9311.738494170542
GB--LB,GB,LB,3462.777377818679
GB--MA,GB,MA,2015.6973939359636
GB--MG,GB,MG,9070.662326270925
GB--MN,GB,MN,6993.018434988753
GB--MR,GB,MR,3961.923523815759
GB--MX,GB,MX,8941.67963886513
GB--MY,GB,MY,10548.649921719485
GB--MZ,GB,MZ,9157.679398346108
GB--NA,GB,NA,8375.767411959754
GB--NG,GB,NG,4755.038491838242
GB--NL,GB,NL,358.8427946807068
GB--NO,GB,NO,1156.4942725896335
GB--NP,GB,NP,7344.827078078921
GB--NZ,GB,NZ,18806.422712162086
GB--OM,GB,OM,5836.891970756703
GB--PA,GB,PA,8500.390578698907
GB--PE,GB,PE,10161.714666151413
GB--PG,GB,PG,14480.651969389353
GB--PH,GB,PH,10748.092828515446
GB--PK,GB,PK,6053.923906825333
GB--PL,GB,PL,1451.4527915116341
GB--PT,GB,PT,1584.9632431063264
GB--QA,GB,QA,5218.793170308171
GB--RO,GB,RO,2095.1743104942116
GB--RS,GB,RS,1694.1962195993058
GB--RU,GB,RU,2508.045616571664
GB--RW,GB,RW,6573.392129619725
GB--SA,GB,SA,4954.835444629185
GB--SB,GB,SB,15000.54982052629
GB--SE,GB,SE,1439.0693652990349
GB--SG,GB,SG,10859.201604289969
GB--SN,GB,SN,4365.305947198292
GB--TH,GB,TH,9543.363933383182
GB--TN,GB,TN,1825.1663376495603
GB--TO,GB,TO,16607.93167830946
GB--TR,GB,TR,2839.1944811374397
GB--TZ,GB,TZ,7248.407455210976
GB--UA,GB,UA,2139.351912362843
GB--UG,GB,UG,6448.622536590605
GB--US,GB,US,5912.468929291367
GB--UY,GB,UY,11017.684935367308
GB--UZ,GB,UZ,5248.259060226793
GB--VN,GB,VN,9249.152997948202
GB--VU,GB,VU,16122.229143729774
GB--WS,GB,WS,15760.217793264088
GB--ZA,GB,ZA,8991.386014264714
GB--ZM,GB,ZM,7908.669664162158
GB--ZW,GB,ZW,8255.716267129936
GH--GR,GH,GR,4333.583803793776
GH--GT,GH,GT,9896.546562645552
GH--HU,GH,HU,5001.084446944788
GH--IE,GH,IE,5326.419819538146
GH--IN,GH,IN,8492.768279138134
GH--IQ,GH,IQ,5538.752705169876
GH--IR,GH,IR,6234.104904540363
GH--IS,GH,IS,6731.8204796530135
GH--IT,GH,IT,4218.672595049595
GH--JO,GH,JO,4761.314261409261
GH--JP,GH,JP,13827.443948540278
GH--KE,GH,KE,4185.899181902206
GH--KH,GH,KH,11533.565429703634
GH--KR,GH,KR,12769.069776916134
GH--KW,GH,KW,5701.9563686252895
GH--LA,GH,LA,11174.822028045057
GH--LB,GH,LB,4837.967038477716
GH--MA,GH,MA,3225.75627215081
GH--MG,GH,MG,5891.501977097042
GH--MN,GH,MN,10812.46585044223
GH--MR,GH,MR,2203.8652813487847
GH--MX,GH,MX,10742.674108313797
GH--MY,GH,MY,11302.266760638768
GH--MZ,GH,MZ,4969.791423124869
GH--NA,GH,NA,3637.0276062284092
GH--NG,GH,NG,940.6043456313404
GH--NL,GH,NL,5209.997387819868
GH--NO,GH,NO,6102.669610187801
GH--NP,GH,NP,9291.197667977302
GH--NZ,GH,NZ,16013.257226333824
GH--OM,GH,OM,6595.449559584497
GH--PA,GH,PA,8752.089317729733
GH--PE,GH,PE,8721.901447825489
GH--PG,GH,PG,16415.169143829524
GH--PH,GH,PH,13172.528062047224
GH--PK,GH,PK,8135.24807147375
GH--PL,GH,PL,5532.277420091532
GH--PT,GH,PT,3782.929500075035
GH--QA,GH,QA,5923.260173483635
GH--RO,GH,RO,5013.888925746663
GH--RS,GH,RS,4793.832255333492
GH--RU,GH,RU,6496.545506137951
GH--RW,GH,RW,3467.091239898877
GH--SA,GH,SA,5439.21139413924
GH--SB,GH,SB,17805.570637097666
GH--SE,GH,SE,6169.917069641088
GH--SG,GH,SG,11563.025739001863
GH--SN,GH,SN,2143.667997107388
GH--TH,GH,TH,11025.064322158887
GH--TN,GH,TN,3619.353339181235
GH--TO,GH,TO,18199.750149241496
GH--TR,GH,TR,5045.437421948046
GH--TZ,GH,TZ,4202.317885708757
GH--UA,GH,UA,5740.228417956023
GH--UG,GH,UG,3690.7642996652767
GH--US,GH,US,8483.047455588956
GH--UY,GH,UY,7366.211174529676
GH--UZ,GH,UZ,7897.341739896499
GH--VN,GH,VN,11449.241972047112
GH--VU,GH,VU,18182.166416348875
GH--WS,GH,WS,18714.270091009577
GH--ZA,GH,ZA,4626.9652891296655
GH--ZM,GH,ZM,3905.4838464108198
GH--ZW,GH,ZW,4298.525071789613
GR--GT,GR,GT,11033.630239904644
GR--HU,GR,HU,1123.1124277170554
GR--IE,GR,IE,2858.449617410799
GR--IN,GR,IN,5018.539102191491
GR--IQ,GR,IQ,1935.7996627659218
GR--IR,GR,IR,2474.4317397520963
GR--IS,GR,IS,4170.8303173744835
GR--IT,GR,IT,1053.9826873522736
GR--JO,GR,JO,1298.0510407254958
GR--JP,GR,JP,9529.986913901954
GR--KE,GR,KE,4550.99704740833
GR--KH,GR,KH,8461.742705212857
GR--KR,GR,KR,8536.453653913031
GR--KW,GR,KW,2433.470034566319
GR--LA,GR,LA,7845.115804768011
GR--LB,GR,LB,1155.3838304514172
GR--MA,GR,MA,2777.965823972774
GR--MG,GR,MG,6772.062373040666
GR--MN,GR,MN,6544.046508671455
GR--MR,GR,MR,4436.230600960842
GR--MX,GR,MX,11298.129151635198
GR--MY,GR,MY,8741.0759144703
GR--MZ,GR,MZ,7137.750927324684
GR--NA,GR,NA,6738.792650770621
GR--NG,GR,NG,3590.1434415502863
GR--NL,GR,NL,2163.5846088708995
GR--NO,GR,NO,2606.9423466880603
GR--NP,GR,NP,5771.80532349136
GR--NZ,GR,NZ,17522.839563811503
GR--OM,GR,OM,3668.330350899805
GR--PA,GR,PA,10546.60055909225
GR--PE,GR,PE,11767.93414146203
GR--PG,GR,PG,13571.617459994188
GR--PH,GR,PH,9644.711437844597
GR--PK,GR,PK,4438.915175919046
GR--PL,GR,PL,1599.730736035073
GR--PT,GR,PT,2859.446251097273
GR--QA,GR,QA,2973.0566812582124
GR--RO,GR,RO,743.2253919890985
GR--RS,GR,RS,806.5670472014759
GR--RU,GR,RU,2231.411035554138
GR--RW,GR,RW,4469.4219517260735
GR--SA,GR,SA,2633.348280356521
GR--SB,GR,SB,14626.474651716053
GR--SE,GR,SE,2410.026741429502
GR--SG,GR,SG,9057.615916728751
GR--SN,GR,SN,4796.3210435787405
GR--TH,GR,TH,7932.285448089226
GR--TN,GR,TN,1206.0742004041313
GR--TO,GR,TO,17407.35139726884
GR--TR,GR,TR,819.9324692614381
GR--TZ,GR,TZ,5045.850144996306
GR--UA,GR,UA,1484.282875845914
GR--UG,GR,UG,4268.2145882902305
GR--US,GR,US,8271.005589450659
GR--UY,GR,UY,11525.252199894341
GR--UZ,GR,UZ,3882.9940642247357
GR--VN,GR,VN,7933.017363609639
GR--VU,GR,VU,15912.947124361146
GR--WS,GR,WS,16929.083623801656
GR--ZA,GR,ZA,7065.652015003433
GR--ZM,GR,ZM,5929.862841604167
GR--ZW,GR,ZW,6223.690931081587
GT--HU,GT,HU,10232.834525188215
GT--IE,GT,IE,8338.736934204224
GT--IN,GT,IN,15044.645466665967
GT--IQ,GT,IQ,12870.868230655473
GT--IR,GT,IR,13154.520885663213
GT--IS,GT,IS,7517.61440974892
GT--IT,GT,IT,9979.822333427082
GT--JO,GT,JO,12331.61398438735
GT--JP,GT,JP,12336.226996784046
GT--KE,GT,KE,14062.035305544976
GT--KH,GT,KH,16653.423078250282
GT--KR,GT,KR,13029.105328272683
GT--KW,GT,KW,13417.615013956098
GT--LA,GT,LA,16126.420054257356
GT--LB,GT,LB,12179.732475083782
GT--MA,GT,MA,8544.40349210751
GT--MG,GT,MG,15545.686883835004
GT--MN,GT,MN,12865.027161037922
GT--MR,GT,MR,7920.556961921341
GT--MX,GT,MX,1059.7487880913945
GT--MY,GT,MY,17628.745613256513
GT--MZ,GT,MZ,14003.43077001634
GT--NA,GT,NA,12409.911744848238
GT--NG,GT,NG,10620.976660205
GT--NL,GT,NL,9098.124201892957
GT--NO,GT,NO,9227.26526742834
GT--NP,GT,NP,15298.235142006199
GT--NZ,GT,NZ,11457.19174924442
GT--OM,GT,OM,14613.950319746407
GT--PA,GT,PA,1350.9840054452532
GT--PE,GT,PE,3302.7766279329785
GT--PG,GT,PG,13739.713882045016
GT--PH,GT,PH,15279.46871412205
GT--PK,GT,PK,14385.793692113304
GT--PL,GT,PL,10133.278294628502
GT--PT,GT,PT,8268.96192917799
GT--QA,GT,QA,13983.054372852395
GT--RO,GT,RO,10871.634512349672
GT--RS,GT,RS,10454.863827025347
GT--RU,GT,RU,10836.730604200087
GT--RW,GT,RW,13362.256037998106
GT--SA,GT,SA,13666.763843712019
GT--SB,GT,SB,12366.888028252464
GT--SE,GT,SE,9637.728183718227
GT--SG,GT,SG,17649.592441353518
GT--SN,GT,SN,7828.603725633309
GT--TH,GT,TH,16642.35258952535
GT--TN,GT,TN,9974.920678734201
GT--TO,GT,TO,10057.892645870108
GT--TR,GT,TR,11609.274954829934
GT--TZ,GT,TZ,14092.582581834022
GT--UA,GT,UA,10808.802964830968
GT--UG,GT,UG,13559.461698296383
GT--US,GT,US,2999.246521001687
GT--UY,GT,UY,6570.092062806825
GT--UZ,GT,UZ,13474.56679604277
GT--VN,GT,VN,15677.846521007381
GT--VU,GT,VU,11658.392437416927
GT--WS,GT,WS,9481.350426892132
GT--ZA,GT,ZA,13566.091147807247
GT--ZM,GT,ZM,13477.110096473143
GT--ZW,GT,ZW,13801.452029750257
HU--IE,HU,IE,1901.5495901794616
HU--IN,HU,IN,5371.670574640976
HU--IQ,HU,IQ,2641.976149749693
HU--IR,HU,IR,2970.6237902188727
HU--IS,HU,IS,3083.6025272874986
HU--IT,HU,IT,812.6809307134923
HU--JO,HU,JO,2240.982279197469
HU--JP,HU,JP,9068.7796423114
HU--KE,HU,KE,5673.544397429708
HU--KH,HU,KH,8760.083358453203
HU--KR,HU,KR,8188.225535630061
HU--KW,HU,KW,3194.9134304380837
HU--LA,HU,LA,8076.967772194666
HU--LB,HU,LB,2045.3134983361203
HU--MA,HU,MA,2630.959124253097
HU--MG,HU,MG,7885.882262485251
HU--MN,HU,MN,6205.5049434341145
HU--MR,HU,MR,4558.91502651151
HU--MX,HU,MX,10379.441814453254
HU--MY,HU,MY,9195.730016616893
HU--MZ,HU,MZ,8246.871576488053
HU--NA,HU,NA,7762.559589006524
HU--NG,HU,NG,4395.957728480194
HU--NL,HU,NL,1148.6645325670718
HU--NO,HU,NO,1484.729273946146
HU--NP,HU,NP,6045.418516981563
HU--NZ,HU,NZ,17974.255864451927
HU--OM,HU,OM,4382.268464453975
HU--PA,HU,PA,9920.90841609684
HU--PE,HU,PE,11446.488554843225
HU--PG,HU,PG,13588.841623283319
HU--PH,HU,PH,9693.826258092015
HU--PK,HU,PK,4721.416534542325
HU--PL,HU,PL,545.9397458681193
HU--PT,HU,PT,2478.219212323708
HU--QA,HU,QA,3766.892326761441
HU--RO,HU,RO,641.447909994874
HU--RS,HU,RS,316.63840653395647
HU--RU,HU,RU,1569.8560672128792
HU--RW,HU,RW,5582.44207223641
HU--SA,HU,SA,3520.8923406902386
HU--SB,HU,SB,14418.61383310656
HU--SE,HU,SE,1320.4978641235068
HU--SG,HU,SG,9510.522419129311
HU--SN,HU,SN,4955.080225002811
HU--TH,HU,TH,8253.709765740603
HU--TN,HU,TN,1395.6139029928274
HU--TO,HU,TO,16812.280149950857
HU--TR,HU,TR,1389.8801938141112
HU--TZ,HU,TZ,6168.707196050811
HU--UA,HU,UA,897.2756335053106
HU--UG,HU,UG,5389.1940590855875
HU--US,HU,US,7354.610614754368
HU--UY,HU,UY,11797.084285384688
HU--UZ,HU,UZ,3986.8319551851446
HU--VN,HU,VN,8077.337384718303
HU--VU,HU,VU,15682.736049958336
HU--WS,HU,WS,16140.371997837019
HU--ZA,HU,ZA,8159.011638493653
HU--ZM,HU,ZM,7028.161145436232
HU--ZW,HU,ZW,7331.924080928936
IE--IN,IE,IN,7091.8085604482685
IE--IQ,IE,IQ,4542.817984514807
IE--IR,IE,IR,4830.725077395999
IE--IS,IE,IS,1500.4554964353474
IE--IT,IE,IT,1886.8019993114845
IE--JO,IE,JO,4106.150794077365
IE--JP,IE,JP,9611.577678379997
IE--KE,IE,KE,7246.313439839213
IE--KH,IE,KH,10340.918973141303
IE--KR,IE,KR,8976.153134164293
IE--KW,IE,KW,5096.37025037838
IE--LA,IE,LA,9613.856824741162
IE--LB,IE,LB,3922.9133164262075
IE--MA,IE,MA,2145.935524080541
IE--MG,IE,MG,9515.977112946975
IE--MN,IE,MN,7141.591533003269
IE--MR,IE,MR,4001.085946696618
IE--MX,IE,MX,8483.607998464979
IE--MY,IE,MY,10904.28986114643
IE--MZ,IE,MZ,9551.445619212565
IE--NA,IE,NA,8705.484463005214
IE--NG,IE,NG,5061.35373399345
IE--NL,IE,NL,759.4389924734963
IE--NO,IE,NO,1269.2649501830545
IE--NP,IE,NP,7685.365609338961
IE--NZ,IE,NZ,18663.72303008677
IE--OM,IE,OM,6275.44776954692
IE--PA,IE,PA,8103.62776550452
IE--PE,IE,PE,9838.854448880353
IE--PG,IE,PG,14591.892678487326
IE--PH,IE,PH,10963.995966695824
IE--PK,IE,PK,6415.450587910601
IE--PL,IE,PL,1830.8746052475854
IE--PT,IE,PT,1639.014183384897
IE--QA,IE,QA,5668.441858684926
IE--RO,IE,RO,2542.995445683483
IE--RS,IE,RS,2152.1723513334487
IE--RU,IE,RU,2803.596450979914
IE--RW,IE,RW,6993.585272358434
IE--SA,IE,SA,5412.811808088489
IE--SB,IE,SB,14981.731875610627
IE--SE,IE,SE,1635.778556095651
IE--SG,IE,SG,11211.489082021995
IE--SN,IE,SN,4396.4121646075655
IE--TH,IE,TH,9869.938013095883
IE--TN,IE,TN,2235.4371835279026
IE--TO,IE,TO,16309.735404721625
IE--TR,IE,TR,3290.4079146148333
IE--TZ,IE,TZ,7681.130012400866
IE--UA,IE,UA,2523.3392297128194
IE--UG,IE,UG,6880.659106891767
IE--US,IE,US,5455.7085612190685
IE--UY,IE,UY,10892.817110046992
IE--UZ,IE,UZ,5585.4807264997835
IE--VN,IE,VN,9524.087838476455
IE--VU,IE,VU,16025.727259679677
IE--WS,IE,WS,15441.13624401331
IE--ZA,IE,ZA,9368.745234260821
IE--ZM,IE,ZM,8301.733700354489
IE--ZW,IE,ZW,8656.065746324166
IN--IQ,IN,IQ,3164.7433395036114
IN--IR,IN,IR,2546.7090260688965
IN--IS,IN,IS,7607.786449727536
IN--IT,IN,IT,5929.147771473219
IN--JO,IN,JO,3964.426037095612
IN--JP,IN,JP,5855.550160203252
IN--KE,IN,KE,5427.9212039634995
IN--KH,IN,KH,3443.6508572158505
IN--KR,IN,KR,4698.888249176968
IN--KW,IN,KW,2841.7605218494946
IN--LA,IN,LA,2844.60360692903
IN--LB,IN,LB,3987.5469422820806
IN--MA,IN,MA,7789.23277228102
IN--MG,IN,MG,6151.146663776472
IN--MN,IN,MN,3334.3713933979943
IN--MR,IN,MR,9368.433249079264
IN--MX,IN,MX,14673.684770062055
IN--MY,IN,MY,3828.30825419318
IN--MZ,IN,MZ,7693.418548155661
IN--NA,IN,NA,8580.913637534031
IN--NG,IN,NG,7553.544289460008
IN--NL,IN,NL,6368.270749342955
IN--NO,IN,NO,5995.942926158602
IN--NP,IN,NP,802.8026518676337
IN--NZ,IN,NZ,12641.150365211413
IN--OM,IN,OM,1938.9378825565125
IN--PA,IN,PA,15160.952171018056
IN--PE,IN,PE,16782.759226615508
IN--PG,IN,PG,8608.376857495714
IN--PH,IN,PH,4759.988205994383
IN--PK,IN,PK,683.9640532615389
IN--PL,IN,PL,5273.3563545073075
IN--PT,IN,PT,7792.049494202723
IN--QA,IN,QA,2570.1329770881052
IN--RO,IN,RO,4813.471168195898
IN--RS,IN,RS,5261.4166969774315
IN--RU,IN,RU,4347.028704133428
IN--RW,IN,RW,6057.78869894678
IN--SA,IN,SA,3053.56116017884
IN--SB,IN,SB,9812.675486481607
IN--SE,IN,SE,5576.990338548147
IN--SG,IN,SG,4141.530296031338
IN--SN,IN,SN,9687.105127662475
IN--TH,IN,TH,2916.5977506210074
IN--TN,IN,TN,6223.652872831856
IN--TO,IN,TO,12770.653548984057
IN--TR,IN,TR,4224.800548051528
IN--TZ,IN,TZ,5878.312198256734
IN--UA,IN,UA,4584.987256027431
IN--UG,IN,UG,5682.182222417453
IN--US,IN,US,12068.739151501237
IN--UY,IN,UY,15593.100787755926
IN--UZ,IN,UZ,1582.849246457278
IN--VN,IN,VN,3006.513807803295
IN--VU,IN,VU,11044.279120103196
IN--WS,IN,WS,12780.748233312996
IN--ZA,IN,ZA,7970.766596356072
IN--ZM,IN,ZM,7171.498642392236
IN--ZW,IN,ZW,7143.804631187415
IQ--IR,IQ,IR,695.3543351183541
IQ--IS,IQ,IS,5586.578354963704
IQ--IT,IQ,IT,2952.950172056838
IQ--JO,IQ,JO,808.3576316226698
IQ--JP,IQ,JP,8367.84947578715
IQ--KE,IQ,KE,3913.8444581605704
IQ--KH,IQ,KH,6582.53183232409
IQ--KR,IQ,KR,7259.808101375306
IQ--KW,IQ,KW,556.6485489102055
IQ--LA,IQ,LA,6009.101108489915
IQ--LB,IQ,LB,826.3788138082797
IQ--MA,IQ,MA,4699.4401694294675
IQ--MG,IQ,MG,5792.26867600252
IQ--MN,IQ,MN,5373.664489267778
IQ--MR,IQ,MR,6203.778182487834
IQ--MX,IQ,MX,13003.401202588939
IQ--MY,IQ,MY,6811.440886344389
IQ--MZ,IQ,MZ,6680.143826108262
IQ--NA,IQ,NA,6832.61576957582
IQ--NG,IQ,NG,4633.444879033659
IQ--NL,IQ,NL,3786.285401087476
IQ--NO,IQ,NO,3839.2971690067534
IQ--NP,IQ,NP,3951.200003964381
IQ--NZ,IQ,NZ,15599.215899938392
IQ--OM,IQ,OM,1756.4649301802203
IQ--PA,IQ,PA,12470.318845165333
IQ--PE,IQ,PE,13655.254332347744
IQ--PG,IQ,PG,11773.096628383926
IQ--PH,IQ,PH,7901.332456163048
IQ--PK,IQ,PK,2664.565331447131
IQ--PL,IQ,PL,2816.5697836395548
IQ--PT,IQ,PT,4793.8007951321
IQ--QA,IQ,QA,1129.8193905175642
IQ--RO,IQ,RO,2001.1293416967983
IQ--RS,IQ,RS,2417.112909514975
IQ--RU,IQ,RU,2545.338510380684
IQ--RW,IQ,RW,4186.410457050851
IQ--SA,IQ,SA,991.4161382989465
IQ--SB,IQ,SB,12957.007090496078
IQ--SE,IQ,SE,3480.5013768818562
IQ--SG,IQ,SG,7127.500146109517
IQ--SN,IQ,SN,6526.199283840524
IQ--TH,IQ,TH,6047.962740074185
IQ--TN,IQ,TN,3127.279902795429
IQ--TO,IQ,TO,15905.856491529172
IQ--TR,IQ,TR,1262.3100974105
IQ--TZ,IQ,TZ,4468.52611382172
IQ--UA,IQ,UA,2212.4765626078547
IQ--UG,IQ,UG,3858.6109541954083
IQ--US,IQ,US,9988.446350818214
IQ--UY,IQ,UY,12901.293858681967
IQ--UZ,IQ,UZ,2367.1833230757184
IQ--VN,IQ,VN,6154.078972996598
IQ--VU,IQ,VU,14204.31137512977
IQ--WS,IQ,WS,15783.643123517279
IQ--ZA,IQ,ZA,6755.146713014095
IQ--ZM,IQ,ZM,5660.612407109616
IQ--ZW,IQ,ZW,5836.299395481913
IR--IS,IR,IS,5708.90315614657
IR--IT,IR,IT,3422.759602167755
IR--JO,IR,JO,1490.6216622926804
IR--JP,IR,JP,7682.131431085139
IR--KE,IR,KE,4363.6053474888295
IR--KH,IR,KH,5988.157170564741
IR--KR,IR,KR,6568.6928539759865
IR--KW,IR,KW,770.087168218063
IR--LA,IR,LA,5384.351584211284
IR--LB,IR,LB,1468.7619605741875
IR--MA,IR,MA,5250.641825246008
IR--MG,IR,MG,6055.6442084581495
IR--MN,IR,MN,4698.8908509853745
IR--MR,IR,MR,6842.96170322184
IR--MX,IR,MX,13164.617042027572
IR--MY,IR,MY,6290.284934732371
IR--MZ,IR,MZ,7103.03733744798
IR--NA,IR,NA,7392.729788731982
IR--NG,IR,NG,5327.907798972936
IR--NL,IR,NL,4073.2517220832333
IR--NO,IR,NO,3960.8365381974227
IR--NP,IR,NP,3313.81128682458
IR--NZ,IR,NZ,15128.729072494789
IR--OM,IR,OM,1505.2397663613742
IR--PA,IR,PA,12889.846632997522
IR--PE,IR,PE,14242.319380626837
IR--PG,IR,PG,11139.612868451604
IR--PH,IR,PH,7243.104348582449
IR--PK,IR,PK,2000.1707802925157
IR--PL,IR,PL,3021.3371136664246
IR--PT,IR,PT,5288.464369261778
IR--QA,IR,QA,1151.6099522192203
IR--RO,IR,RO,2356.9756649708333
IR--RS,IR,RS,2801.994440140897
IR--RU,IR,RU,2466.6935935746933
IR--RW,IR,RW,4720.761323158951
IR--SA,IR,SA,1301.897476914985
IR--SB,IR,SB,12292.030479700656
IR--SE,IR,SE,3566.678095748966
IR--SG,IR,SG,6607.166199423908
IR--SN,IR,SN,7176.622311103471
IR--TH,IR,TH,5458.009069512601
IR--TN,IR,TN,3680.4731343487874
IR--TO,IR,TO,15230.190568248538
IR--TR,IR,TR,1697.8077830825946
IR--TZ,IR,TZ,4915.003219130118
IR--UA,IR,UA,2348.863688554225
IR--UG,IR,UG,4373.807801020238
IR--US,IR,US,10200.660139218906
IR--UY,IR,UY,13596.152096954607
IR--UZ,IR,UZ,1676.0540554133468
IR--VN,IR,VN,5503.795023664934
IR--VU,IR,VU,13551.288433039299
IR--WS,IR,WS,15088.504885999351
IR--ZA,IR,ZA,7218.612472902273
IR--ZM,IR,ZM,6158.306812506796
IR--ZW,IR,ZW,6298.391128644601
IS--IT,IS,IT,3308.1208196752427
IS--JO,IS,JO,5312.65646446288
IS--JP,IS,JP,8820.211024374594
IS--KE,IS,KE,8676.69108262175
IS--KH,IS,KH,10502.494477273553
IS--KR,IS,KR,8402.735695999982
IS--KW,IS,KW,6138.992908861514
IS--LA,IS,LA,9750.5292234701
IS--LB,IS,LB,5108.814061328618
IS--MA,IS,MA,3506.4047709884667
IS--MG,IS,MG,10929.882617648875
IS--MN,IS,MN,6806.442418243808
IS--MR,IS,MR,5136.039844251406
IS--MX,IS,MX,7456.200767634121
IS--MY,IS,MY,11239.698460664653
IS--MZ,IS,MZ,11048.189687746326
IS--NA,IS,NA,10189.908371025145
IS--NG,IS,NG,6538.128730341384
IS--NL,IS,NL,2026.0385842143016
IS--NO,IS,NO,1753.2943145325473
IS--NP,IS,NP,8054.602083974954
IS--NZ,IS,NZ,17243.048019006088
IS--OM,IS,OM,7212.198368581913
IS--PA,IS,PA,7581.480798141756
IS--PE,IS,PE,9632.679472506867
IS--PG,IS,PG,13874.0482666161
IS--PH,IS,PH,10720.901601859063
IS--PK,IS,PK,6927.186156727841
IS--PL,IS,PL,2778.424084063683
IS--PT,IS,PT,2952.336990636599
IS--QA,IS,QA,6706.103479992107
IS--RO,IS,RO,3684.2620887172443
IS--RS,IS,RS,3386.232621929811
IS--RU,IS,RU,3319.399026359022
IS--RW,IS,RW,8467.959840114849
